💂🏻	سرباز هنگ, پوست سفید, گارد, گارد نظامی, گارد نظامی: پوست سفید
💂🏼	سرباز هنگ, پوست روشن, گارد, گارد نظامی, گارد نظامی: پوست روشن
💂🏽	سرباز هنگ, پوست طلایی, گارد, گارد نظامی, گارد نظامی: پوست طلایی
💂🏾	سرباز هنگ, پوست گندمی, گارد, گارد نظامی, گارد نظامی: پوست گندمی
💂🏿	سرباز هنگ, پوست آبنوسی, گارد, گارد نظامی, گارد نظامی: پوست آبنوسی
💂🏻‍♂	سرباز هنگ, پوست سفید, گارد مرد, گارد مرد: پوست سفید, گارد نظامی, گارد نظامی مرد
💂🏼‍♂	سرباز هنگ, پوست روشن, گارد مرد, گارد مرد: پوست روشن, گارد نظامی, گارد نظامی مرد
💂🏽‍♂	سرباز هنگ, پوست طلایی, گارد مرد, گارد مرد: پوست طلایی, گارد نظامی, گارد نظامی مرد
💂🏾‍♂	سرباز هنگ, پوست گندمی, گارد مرد, گارد مرد: پوست گندمی, گارد نظامی, گارد نظامی مرد
💂🏿‍♂	سرباز هنگ, پوست آبنوسی, گارد مرد, گارد مرد: پوست آبنوسی, گارد نظامی, گارد نظامی مرد
💂🏻‍♀	سرباز هنگ, پوست سفید, گارد زن, گارد زن: پوست سفید, گارد نظامی, گارد نظامی زن
💂🏼‍♀	سرباز هنگ, پوست روشن, گارد زن, گارد زن: پوست روشن, گارد نظامی, گارد نظامی زن
💂🏽‍♀	سرباز هنگ, پوست طلایی, گارد زن, گارد زن: پوست طلایی, گارد نظامی, گارد نظامی زن
💂🏾‍♀	سرباز هنگ, پوست گندمی, گارد زن, گارد زن: پوست گندمی, گارد نظامی, گارد نظامی زن
💂🏿‍♀	سرباز هنگ, پوست آبنوسی, گارد زن, گارد زن: پوست آبنوسی, گارد نظامی, گارد نظامی زن
👷🏻	ساخت‌وساز, پوست سفید, کارگر, کارگر: پوست سفید, کلاه
👷🏼	ساخت‌وساز, پوست روشن, کارگر, کارگر: پوست روشن, کلاه
👷🏽	ساخت‌وساز, پوست طلایی, کارگر, کارگر: پوست طلایی, کلاه
👷🏾	ساخت‌وساز, پوست گندمی, کارگر, کارگر: پوست گندمی, کلاه
👷🏿	ساخت‌وساز, پوست آبنوسی, کارگر, کارگر: پوست آبنوسی, کلاه
👷🏻‍♂	ساختمان‌سازی, ساخت‌و‌ساز, پوست سفید, کارگر ساختمانی مرد, کارگر ساختمانی مرد: پوست سفید, کارگر مرد, کلاه ایمنی
👷🏼‍♂	ساختمان‌سازی, ساخت‌و‌ساز, پوست روشن, کارگر ساختمانی مرد, کارگر ساختمانی مرد: پوست روشن, کارگر مرد, کلاه ایمنی
👷🏽‍♂	ساختمان‌سازی, ساخت‌و‌ساز, پوست طلایی, کارگر ساختمانی مرد, کارگر ساختمانی مرد: پوست طلایی, کارگر مرد, کلاه ایمنی
👷🏾‍♂	ساختمان‌سازی, ساخت‌و‌ساز, پوست گندمی, کارگر ساختمانی مرد, کارگر ساختمانی مرد: پوست گندمی, کارگر مرد, کلاه ایمنی
👷🏿‍♂	ساختمان‌سازی, ساخت‌و‌ساز, پوست آبنوسی, کارگر ساختمانی مرد, کارگر ساختمانی مرد: پوست آبنوسی, کارگر مرد, کلاه ایمنی
👷🏻‍♀	ساختمان‌سازی, ساخت‌و‌ساز, پوست سفید, کارگر ساختمانی زن, کارگر ساختمانی زن: پوست سفید, کارگر مرد, کلاه ایمنی
👷🏼‍♀	ساختمان‌سازی, ساخت‌و‌ساز, پوست روشن, کارگر ساختمانی زن, کارگر ساختمانی زن: پوست روشن, کارگر مرد, کلاه ایمنی
👷🏽‍♀	ساختمان‌سازی, ساخت‌و‌ساز, پوست طلایی, کارگر ساختمانی زن, کارگر ساختمانی زن: پوست طلایی, کارگر مرد, کلاه ایمنی
👷🏾‍♀	ساختمان‌سازی, ساخت‌و‌ساز, پوست گندمی, کارگر ساختمانی زن, کارگر ساختمانی زن: پوست گندمی, کارگر مرد, کلاه ایمنی
👷🏿‍♀	ساختمان‌سازی, ساخت‌و‌ساز, پوست آبنوسی, کارگر ساختمانی زن, کارگر ساختمانی زن: پوست آبنوسی, کارگر مرد, کلاه ایمنی
🤴🏻	آقازاده, تاج به سر, شاهزاده, شاهزاده: پوست سفید, شهزاده, پوست سفید
🤴🏼	آقازاده, تاج به سر, شاهزاده, شاهزاده: پوست روشن, شهزاده, پوست روشن
🤴🏽	آقازاده, تاج به سر, شاهزاده, شاهزاده: پوست طلایی, شهزاده, پوست طلایی
🤴🏾	آقازاده, تاج به سر, شاهزاده, شاهزاده: پوست گندمی, شهزاده, پوست گندمی
🤴🏿	آقازاده, تاج به سر, شاهزاده, شاهزاده: پوست آبنوسی, شهزاده, پوست آبنوسی
👸🏻	افسانه, جن و پری, شاهدخت, شاهزاده خانم, شاهزاده خانم: پوست سفید, فانتزی, پوست سفید
👸🏼	افسانه, جن و پری, شاهدخت, شاهزاده خانم, شاهزاده خانم: پوست روشن, فانتزی, پوست روشن
👸🏽	افسانه, جن و پری, شاهدخت, شاهزاده خانم, شاهزاده خانم: پوست طلایی, فانتزی, پوست طلایی
👸🏾	افسانه, جن و پری, شاهدخت, شاهزاده خانم, شاهزاده خانم: پوست گندمی, فانتزی, پوست گندمی
👸🏿	افسانه, جن و پری, شاهدخت, شاهزاده خانم, شاهزاده خانم: پوست آبنوسی, فانتزی, پوست آبنوسی
👳🏻	عمامه, مرد, مرد عمامه‌دار, مرد عمامه‌دار: پوست سفید, پوست سفید
👳🏼	عمامه, مرد, مرد عمامه‌دار, مرد عمامه‌دار: پوست روشن, پوست روشن
👳🏽	عمامه, مرد, مرد عمامه‌دار, مرد عمامه‌دار: پوست طلایی, پوست طلایی
👳🏾	عمامه, مرد, مرد عمامه‌دار, مرد عمامه‌دار: پوست گندمی, پوست گندمی
👳🏿	عمامه, مرد, مرد عمامه‌دار, مرد عمامه‌دار: پوست آبنوسی, پوست آبنوسی
👳🏻‍♂	دستار, عمامه, مرد با دستار, مرد با دستار: پوست سفید, مرد توربان به سر, مرد دستار بر سر, پوست سفید
👳🏼‍♂	دستار, عمامه, مرد با دستار, مرد با دستار: پوست روشن, مرد توربان به سر, مرد دستار بر سر, پوست روشن
👳🏽‍♂	دستار, عمامه, مرد با دستار, مرد با دستار: پوست طلایی, مرد توربان به سر, مرد دستار بر سر, پوست طلایی
👳🏾‍♂	دستار, عمامه, مرد با دستار, مرد با دستار: پوست گندمی, مرد توربان به سر, مرد دستار بر سر, پوست گندمی
👳🏿‍♂	دستار, عمامه, مرد با دستار, مرد با دستار: پوست آبنوسی, مرد توربان به سر, مرد دستار بر سر, پوست آبنوسی
👳🏻‍♀	دستار, زن با دستار, زن با دستار: پوست سفید, زن توربان به سر, عمامه, مرد دستار بر سر, پوست سفید
👳🏼‍♀	دستار, زن با دستار, زن با دستار: پوست روشن, زن توربان به سر, عمامه, مرد دستار بر سر, پوست روشن
👳🏽‍♀	دستار, زن با دستار, زن با دستار: پوست طلایی, زن توربان به سر, عمامه, مرد دستار بر سر, پوست طلایی
👳🏾‍♀	دستار, زن با دستار, زن با دستار: پوست گندمی, زن توربان به سر, عمامه, مرد دستار بر سر, پوست گندمی
👳🏿‍♀	دستار, زن با دستار, زن با دستار: پوست آبنوسی, زن توربان به سر, عمامه, مرد دستار بر سر, پوست آبنوسی
👲🏻	مرد, مرد با کلاه چینی, مرد با کلاه چینی: پوست سفید, پوست سفید, کلاه, کلاه ژاپنی
👲🏼	مرد, مرد با کلاه چینی, مرد با کلاه چینی: پوست روشن, پوست روشن, کلاه, کلاه ژاپنی
👲🏽	مرد, مرد با کلاه چینی, مرد با کلاه چینی: پوست طلایی, پوست طلایی, کلاه, کلاه ژاپنی
👲🏾	مرد, مرد با کلاه چینی, مرد با کلاه چینی: پوست گندمی, پوست گندمی, کلاه, کلاه ژاپنی
👲🏿	مرد, مرد با کلاه چینی, مرد با کلاه چینی: پوست آبنوسی, پوست آبنوسی, کلاه, کلاه ژاپنی
🧕🏻	تخل, حجاب, روسری, زن با روسری, زن با روسری: پوست سفید, مانتیلا, پوست سفید, پوشش سر زنان
🧕🏼	تخل, حجاب, روسری, زن با روسری, زن با روسری: پوست روشن, مانتیلا, پوست روشن, پوشش سر زنان
🧕🏽	تخل, حجاب, روسری, زن با روسری, زن با روسری: پوست طلایی, مانتیلا, پوست طلایی, پوشش سر زنان
🧕🏾	تخل, حجاب, روسری, زن با روسری, زن با روسری: پوست گندمی, مانتیلا, پوست گندمی, پوشش سر زنان
🧕🏿	تخل, حجاب, روسری, زن با روسری, زن با روسری: پوست آبنوسی, مانتیلا, پوست آبنوسی, پوشش سر زنان
🧔🏻	با ریش, ریش, ریش‌دار, ریش‌دار: پوست سفید, پوست سفید
🧔🏼	با ریش, ریش, ریش‌دار, ریش‌دار: پوست روشن, پوست روشن
🧔🏽	با ریش, ریش, ریش‌دار, ریش‌دار: پوست طلایی, پوست طلایی
🧔🏾	با ریش, ریش, ریش‌دار, ریش‌دار: پوست گندمی, پوست گندمی
🧔🏿	با ریش, ریش, ریش‌دار, ریش‌دار: پوست آبنوسی, پوست آبنوسی
👱🏻	آدم بلوند, آدم بلوند: پوست سفید, بلوند, بور, طلایی, پوست سفید
👱🏼	آدم بلوند, آدم بلوند: پوست روشن, بلوند, بور, طلایی, پوست روشن
👱🏽	آدم بلوند, آدم بلوند: پوست طلایی, بلوند, بور, طلایی, پوست طلایی
👱🏾	آدم بلوند, آدم بلوند: پوست گندمی, بلوند, بور, طلایی, پوست گندمی
👱🏿	آدم بلوند, آدم بلوند: پوست آبنوسی, بلوند, بور, طلایی, پوست آبنوسی
👱🏻‍♂	بلوند, بور, طلایی, مرد بلوند, مرد بور, مرد بور: پوست سفید, پوست سفید
👱🏼‍♂	بلوند, بور, طلایی, مرد بلوند, مرد بور, مرد بور: پوست روشن, پوست روشن
👱🏽‍♂	بلوند, بور, طلایی, مرد بلوند, مرد بور, مرد بور: پوست طلایی, پوست طلایی
👱🏾‍♂	بلوند, بور, طلایی, مرد بلوند, مرد بور, مرد بور: پوست گندمی, پوست گندمی
👱🏿‍♂	بلوند, بور, طلایی, مرد بلوند, مرد بور, مرد بور: پوست آبنوسی, پوست آبنوسی
👱🏻‍♀	بلوند, بور, زن بلوند, زن بور, زن بور: پوست سفید, طلایی, پوست سفید
👱🏼‍♀	بلوند, بور, زن بلوند, زن بور, زن بور: پوست روشن, طلایی, پوست روشن
👱🏽‍♀	بلوند, بور, زن بلوند, زن بور, زن بور: پوست طلایی, طلایی, پوست طلایی
👱🏾‍♀	بلوند, بور, زن بلوند, زن بور, زن بور: پوست گندمی, طلایی, پوست گندمی
👱🏿‍♀	بلوند, بور, زن بلوند, زن بور, زن بور: پوست آبنوسی, طلایی, پوست آبنوسی
🤵🏻	آراسته, جوان, خوش تیپ, دوماد, شادوماد, شاه داماد, مرد, مرد با کت و شلوار و پاپیون, مرد با کت و شلوار و پاپیون: پوست سفید, پاپیون, پوست سفید
🤵🏼	آراسته, جوان, خوش تیپ, دوماد, شادوماد, شاه داماد, مرد, مرد با کت و شلوار و پاپیون, مرد با کت و شلوار و پاپیون: پوست روشن, پاپیون, پوست روشن
🤵🏽	آراسته, جوان, خوش تیپ, دوماد, شادوماد, شاه داماد, مرد, مرد با کت و شلوار و پاپیون, مرد با کت و شلوار و پاپیون: پوست طلایی, پاپیون, پوست طلایی
🤵🏾	آراسته, جوان, خوش تیپ, دوماد, شادوماد, شاه داماد, مرد, مرد با کت و شلوار و پاپیون, مرد با کت و شلوار و پاپیون: پوست گندمی, پاپیون, پوست گندمی
🤵🏿	آراسته, جوان, خوش تیپ, دوماد, شادوماد, شاه داماد, مرد, مرد با کت و شلوار و پاپیون, مرد با کت و شلوار و پاپیون: پوست آبنوسی, پاپیون, پوست آبنوسی
👰🏻	تاج عروس, تور, عروس, عروس: پوست سفید, عروسی, پوست سفید
👰🏼	تاج عروس, تور, عروس, عروس: پوست روشن, عروسی, پوست روشن
👰🏽	تاج عروس, تور, عروس, عروس: پوست طلایی, عروسی, پوست طلایی
👰🏾	تاج عروس, تور, عروس, عروس: پوست گندمی, عروسی, پوست گندمی
👰🏿	تاج عروس, تور, عروس, عروس: پوست آبنوسی, عروسی, پوست آبنوسی
🤰🏻	باردار, بچه در شکم, حامله, زن, زن باردار: پوست سفید, شکم, شیکم, پوست سفید
🤰🏼	باردار, بچه در شکم, حامله, زن, زن باردار: پوست روشن, شکم, شیکم, پوست روشن
🤰🏽	باردار, بچه در شکم, حامله, زن, زن باردار: پوست طلایی, شکم, شیکم, پوست طلایی
🤰🏾	باردار, بچه در شکم, حامله, زن, زن باردار: پوست گندمی, شکم, شیکم, پوست گندمی
🤰🏿	باردار, بچه در شکم, حامله, زن, زن باردار: پوست آبنوسی, شکم, شیکم, پوست آبنوسی
🤱🏻	تغذیه, تغذیه با شیر مادر, تغذیه با شیر مادر: پوست سفید, شیر مادر, شیردهی, طفل, پوست سفید
🤱🏼	تغذیه, تغذیه با شیر مادر, تغذیه با شیر مادر: پوست روشن, شیر مادر, شیردهی, طفل, پوست روشن
🤱🏽	تغذیه, تغذیه با شیر مادر, تغذیه با شیر مادر: پوست طلایی, شیر مادر, شیردهی, طفل, پوست طلایی
🤱🏾	تغذیه, تغذیه با شیر مادر, تغذیه با شیر مادر: پوست گندمی, شیر مادر, شیردهی, طفل, پوست گندمی
🤱🏿	تغذیه, تغذیه با شیر مادر, تغذیه با شیر مادر: پوست آبنوسی, شیر مادر, شیردهی, طفل, پوست آبنوسی
👼🏻	بچه, صورت, فانتزی, فرشته, فرشته کوچولو, فرشته کوچولو: پوست سفید, پری, پوست سفید, کودک
👼🏼	بچه, صورت, فانتزی, فرشته, فرشته کوچولو, فرشته کوچولو: پوست روشن, پری, پوست روشن, کودک
👼🏽	بچه, صورت, فانتزی, فرشته, فرشته کوچولو, فرشته کوچولو: پوست طلایی, پری, پوست طلایی, کودک
👼🏾	بچه, صورت, فانتزی, فرشته, فرشته کوچولو, فرشته کوچولو: پوست گندمی, پری, پوست گندمی, کودک
👼🏿	بچه, صورت, فانتزی, فرشته, فرشته کوچولو, فرشته کوچولو: پوست آبنوسی, پری, پوست آبنوسی, کودک
🎅🏻	بابا نوئل, بابا نوئل: پوست سفید, جشن, جن و پری, سانتا, فانتزی, پدر, پوست سفید, کریسمس
🎅🏼	بابا نوئل, بابا نوئل: پوست روشن, جشن, جن و پری, سانتا, فانتزی, پدر, پوست روشن, کریسمس
🎅🏽	بابا نوئل, بابا نوئل: پوست طلایی, جشن, جن و پری, سانتا, فانتزی, پدر, پوست طلایی, کریسمس
🎅🏾	بابا نوئل, بابا نوئل: پوست گندمی, جشن, جن و پری, سانتا, فانتزی, پدر, پوست گندمی, کریسمس
🎅🏿	بابا نوئل, بابا نوئل: پوست آبنوسی, جشن, جن و پری, سانتا, فانتزی, پدر, پوست آبنوسی, کریسمس
🤶🏻	خاله ریزه, مادربزرگ, مامان بزرگ, مامان نوئل, مامان نوئل: پوست سفید, پوست سفید, پیرزن, کریسمس
🤶🏼	خاله ریزه, مادربزرگ, مامان بزرگ, مامان نوئل, مامان نوئل: پوست روشن, پوست روشن, پیرزن, کریسمس
🤶🏽	خاله ریزه, مادربزرگ, مامان بزرگ, مامان نوئل, مامان نوئل: پوست طلایی, پوست طلایی, پیرزن, کریسمس
🤶🏾	خاله ریزه, مادربزرگ, مامان بزرگ, مامان نوئل, مامان نوئل: پوست گندمی, پوست گندمی, پیرزن, کریسمس
🤶🏿	خاله ریزه, مادربزرگ, مامان بزرگ, مامان نوئل, مامان نوئل: پوست آبنوسی, پوست آبنوسی, پیرزن, کریسمس
🧙🏻	افسونگر, جادوگر, جادوگر زن, ساحر, ساحر: پوست سفید, ساحره, پوست سفید
🧙🏼	افسونگر, جادوگر, جادوگر زن, ساحر, ساحر: پوست روشن, ساحره, پوست روشن
🧙🏽	افسونگر, جادوگر, جادوگر زن, ساحر, ساحر: پوست طلایی, ساحره, پوست طلایی
🧙🏾	افسونگر, جادوگر, جادوگر زن, ساحر, ساحر: پوست گندمی, ساحره, پوست گندمی
🧙🏿	افسونگر, جادوگر, جادوگر زن, ساحر, ساحر: پوست آبنوسی, ساحره, پوست آبنوسی
🧙🏻‍♀	افسونگر, جادوگر زن, زن جادوگر, ساحر زن, ساحر زن: پوست سفید, ساحره, پوست سفید
🧙🏼‍♀	افسونگر, جادوگر زن, زن جادوگر, ساحر زن, ساحر زن: پوست روشن, ساحره, پوست روشن
🧙🏽‍♀	افسونگر, جادوگر زن, زن جادوگر, ساحر زن, ساحر زن: پوست طلایی, ساحره, پوست طلایی
🧙🏾‍♀	افسونگر, جادوگر زن, زن جادوگر, ساحر زن, ساحر زن: پوست گندمی, ساحره, پوست گندمی
🧙🏿‍♀	افسونگر, جادوگر زن, زن جادوگر, ساحر زن, ساحر زن: پوست آبنوسی, ساحره, پوست آبنوسی
🧙🏻‍♂	ساحر, ساحر مرد, ساحر مرد: پوست سفید, طلسم‌گر مرد, مرد جادوگر, پوست سفید
🧙🏼‍♂	ساحر, ساحر مرد, ساحر مرد: پوست روشن, طلسم‌گر مرد, مرد جادوگر, پوست روشن
🧙🏽‍♂	ساحر, ساحر مرد, ساحر مرد: پوست طلایی, طلسم‌گر مرد, مرد جادوگر, پوست طلایی
🧙🏾‍♂	ساحر, ساحر مرد, ساحر مرد: پوست گندمی, طلسم‌گر مرد, مرد جادوگر, پوست گندمی
🧙🏿‍♂	ساحر, ساحر مرد, ساحر مرد: پوست آبنوسی, طلسم‌گر مرد, مرد جادوگر, پوست آبنوسی
🧚🏻	ابرون, تیتانیا, جن و پری, ملکه پریان, هاب‌گابلین, پادشاه پریان, پری, پری: پوست سفید, پوست سفید
🧚🏼	ابرون, تیتانیا, جن و پری, ملکه پریان, هاب‌گابلین, پادشاه پریان, پری, پری: پوست روشن, پوست روشن
🧚🏽	ابرون, تیتانیا, جن و پری, ملکه پریان, هاب‌گابلین, پادشاه پریان, پری, پری: پوست طلایی, پوست طلایی
🧚🏾	ابرون, تیتانیا, جن و پری, ملکه پریان, هاب‌گابلین, پادشاه پریان, پری, پری: پوست گندمی, پوست گندمی
🧚🏿	ابرون, تیتانیا, جن و پری, ملکه پریان, هاب‌گابلین, پادشاه پریان, پری, پری: پوست آبنوسی, پوست آبنوسی
🧚🏻‍♀	تیتانیا, ملکه پریان, پری زن, پری زن: پوست سفید, پوست سفید
🧚🏼‍♀	تیتانیا, ملکه پریان, پری زن, پری زن: پوست روشن, پوست روشن
🧚🏽‍♀	تیتانیا, ملکه پریان, پری زن, پری زن: پوست طلایی, پوست طلایی
🧚🏾‍♀	تیتانیا, ملکه پریان, پری زن, پری زن: پوست گندمی, پوست گندمی
🧚🏿‍♀	تیتانیا, ملکه پریان, پری زن, پری زن: پوست آبنوسی, پوست آبنوسی
🧚🏻‍♂	ابرون, جن و پری, لولو, هاب‌گابلین, پادشاه پریان, پری مرد, پری مرد: پوست سفید, پوست سفید
🧚🏼‍♂	ابرون, جن و پری, لولو, هاب‌گابلین, پادشاه پریان, پری مرد, پری مرد: پوست روشن, پوست روشن
🧚🏽‍♂	ابرون, جن و پری, لولو, هاب‌گابلین, پادشاه پریان, پری مرد, پری مرد: پوست طلایی, پوست طلایی
🧚🏾‍♂	ابرون, جن و پری, لولو, هاب‌گابلین, پادشاه پریان, پری مرد, پری مرد: پوست گندمی, پوست گندمی
🧚🏿‍♂	ابرون, جن و پری, لولو, هاب‌گابلین, پادشاه پریان, پری مرد, پری مرد: پوست آبنوسی, پوست آبنوسی
🧛🏻	خون‌آشام, خون‌آشام: پوست سفید, دراکولا, مرده متحرک, پوست سفید
🧛🏼	خون‌آشام, خون‌آشام: پوست روشن, دراکولا, مرده متحرک, پوست روشن
🧛🏽	خون‌آشام, خون‌آشام: پوست طلایی, دراکولا, مرده متحرک, پوست طلایی
🧛🏾	خون‌آشام, خون‌آشام: پوست گندمی, دراکولا, مرده متحرک, پوست گندمی
🧛🏿	خون‌آشام, خون‌آشام: پوست آبنوسی, دراکولا, مرده متحرک, پوست آبنوسی
🧛🏻‍♀	دراکولای زن, دراکولای زن: پوست سفید, زن دراکولا, مرده متحرک, پوست سفید
🧛🏼‍♀	دراکولای زن, دراکولای زن: پوست روشن, زن دراکولا, مرده متحرک, پوست روشن
🧛🏽‍♀	دراکولای زن, دراکولای زن: پوست طلایی, زن دراکولا, مرده متحرک, پوست طلایی
🧛🏾‍♀	دراکولای زن, دراکولای زن: پوست گندمی, زن دراکولا, مرده متحرک, پوست گندمی
🧛🏿‍♀	دراکولای زن, دراکولای زن: پوست آبنوسی, زن دراکولا, مرده متحرک, پوست آبنوسی
🧛🏻‍♂	خون‌آشام مرد, خون‌آشام مرد: پوست سفید, دراکولا, مرده متحرک, پوست سفید
🧛🏼‍♂	خون‌آشام مرد, خون‌آشام مرد: پوست روشن, دراکولا, مرده متحرک, پوست روشن
🧛🏽‍♂	خون‌آشام مرد, خون‌آشام مرد: پوست طلایی, دراکولا, مرده متحرک, پوست طلایی
🧛🏾‍♂	خون‌آشام مرد, خون‌آشام مرد: پوست گندمی, دراکولا, مرده متحرک, پوست گندمی
🧛🏿‍♂	خون‌آشام مرد, خون‌آشام مرد: پوست آبنوسی, دراکولا, مرده متحرک, پوست آبنوسی
🧜🏻	بالاتنه انسان پایین‌تنه ماهی, دریازن, دریامردمان, دریامردمان: پوست سفید, پری دریایی, پوست سفید
🧜🏼	بالاتنه انسان پایین‌تنه ماهی, دریازن, دریامردمان, دریامردمان: پوست روشن, پری دریایی, پوست روشن
🧜🏽	بالاتنه انسان پایین‌تنه ماهی, دریازن, دریامردمان, دریامردمان: پوست طلایی, پری دریایی, پوست طلایی
🧜🏾	بالاتنه انسان پایین‌تنه ماهی, دریازن, دریامردمان, دریامردمان: پوست گندمی, پری دریایی, پوست گندمی
🧜🏿	بالاتنه انسان پایین‌تنه ماهی, دریازن, دریامردمان, دریامردمان: پوست آبنوسی, پری دریایی, پوست آبنوسی
🧜🏻‍♀	دریازن, پری دریایی, پری دریایی: پوست سفید, پوست سفید
🧜🏼‍♀	دریازن, پری دریایی, پری دریایی: پوست روشن, پوست روشن
🧜🏽‍♀	دریازن, پری دریایی, پری دریایی: پوست طلایی, پوست طلایی
🧜🏾‍♀	دریازن, پری دریایی, پری دریایی: پوست گندمی, پوست گندمی
🧜🏿‍♀	دریازن, پری دریایی, پری دریایی: پوست آبنوسی, پوست آبنوسی
🧜🏻‍♂	تریتون, دریامرد, دریامرد: پوست سفید, پوست سفید
🧜🏼‍♂	تریتون, دریامرد, دریامرد: پوست روشن, پوست روشن
🧜🏽‍♂	تریتون, دریامرد, دریامرد: پوست طلایی, پوست طلایی
🧜🏾‍♂	تریتون, دریامرد, دریامرد: پوست گندمی, پوست گندمی
🧜🏿‍♂	تریتون, دریامرد, دریامرد: پوست آبنوسی, پوست آبنوسی
🧝🏻	اِلف, اِلف: پوست سفید, جادویی, سحرآمیز, پوست سفید
🧝🏼	اِلف, اِلف: پوست روشن, جادویی, سحرآمیز, پوست روشن
🧝🏽	اِلف, اِلف: پوست طلایی, جادویی, سحرآمیز, پوست طلایی
🧝🏾	اِلف, اِلف: پوست گندمی, جادویی, سحرآمیز, پوست گندمی
🧝🏿	اِلف, اِلف: پوست آبنوسی, جادویی, سحرآمیز, پوست آبنوسی
🧝🏻‍♀	اِلف زن, اِلف زن: پوست سفید, جادویی, سحرآمیز, پوست سفید
🧝🏼‍♀	اِلف زن, اِلف زن: پوست روشن, جادویی, سحرآمیز, پوست روشن
🧝🏽‍♀	اِلف زن, اِلف زن: پوست طلایی, جادویی, سحرآمیز, پوست طلایی
🧝🏾‍♀	اِلف زن, اِلف زن: پوست گندمی, جادویی, سحرآمیز, پوست گندمی
🧝🏿‍♀	اِلف زن, اِلف زن: پوست آبنوسی, جادویی, سحرآمیز, پوست آبنوسی
🧝🏻‍♂	اِلف مرد, اِلف مرد: پوست سفید, جادویی, سحرآمیز, پوست سفید
🧝🏼‍♂	اِلف مرد, اِلف مرد: پوست روشن, جادویی, سحرآمیز, پوست روشن
🧝🏽‍♂	اِلف مرد, اِلف مرد: پوست طلایی, جادویی, سحرآمیز, پوست طلایی
🧝🏾‍♂	اِلف مرد, اِلف مرد: پوست گندمی, جادویی, سحرآمیز, پوست گندمی
🧝🏿‍♂	اِلف مرد, اِلف مرد: پوست آبنوسی, جادویی, سحرآمیز, پوست آبنوسی
🙍🏻	آدم اخمو, آدم اخمو: پوست سفید, اخم, اشاره, پوست سفید
🙍🏼	آدم اخمو, آدم اخمو: پوست روشن, اخم, اشاره, پوست روشن
🙍🏽	آدم اخمو, آدم اخمو: پوست طلایی, اخم, اشاره, پوست طلایی
🙍🏾	آدم اخمو, آدم اخمو: پوست گندمی, اخم, اشاره, پوست گندمی
🙍🏿	آدم اخمو, آدم اخمو: پوست آبنوسی, اخم, اشاره, پوست آبنوسی
🙍🏻‍♂	اخمو, مرد ابرو در هم می‌کشد, مرد اخم می‌کند, مرد اخم می‌کند: پوست سفید, مرد عبوس, ناخشنود, ناراضی, پوست سفید
🙍🏼‍♂	اخمو, مرد ابرو در هم می‌کشد, مرد اخم می‌کند, مرد اخم می‌کند: پوست روشن, مرد عبوس, ناخشنود, ناراضی, پوست روشن
🙍🏽‍♂	اخمو, مرد ابرو در هم می‌کشد, مرد اخم می‌کند, مرد اخم می‌کند: پوست طلایی, مرد عبوس, ناخشنود, ناراضی, پوست طلایی
🙍🏾‍♂	اخمو, مرد ابرو در هم می‌کشد, مرد اخم می‌کند, مرد اخم می‌کند: پوست گندمی, مرد عبوس, ناخشنود, ناراضی, پوست گندمی
🙍🏿‍♂	اخمو, مرد ابرو در هم می‌کشد, مرد اخم می‌کند, مرد اخم می‌کند: پوست آبنوسی, مرد عبوس, ناخشنود, ناراضی, پوست آبنوسی
🙍🏻‍♀	اخمو, زن ابرو در هم می‌کشد, زن اخم می‌کند, زن اخم می‌کند: پوست سفید, مرد عبوس, ناخشنود, ناراضی, پوست سفید
🙍🏼‍♀	اخمو, زن ابرو در هم می‌کشد, زن اخم می‌کند, زن اخم می‌کند: پوست روشن, مرد عبوس, ناخشنود, ناراضی, پوست روشن
🙍🏽‍♀	اخمو, زن ابرو در هم می‌کشد, زن اخم می‌کند, زن اخم می‌کند: پوست طلایی, مرد عبوس, ناخشنود, ناراضی, پوست طلایی
🙍🏾‍♀	اخمو, زن ابرو در هم می‌کشد, زن اخم می‌کند, زن اخم می‌کند: پوست گندمی, مرد عبوس, ناخشنود, ناراضی, پوست گندمی
🙍🏿‍♀	اخمو, زن ابرو در هم می‌کشد, زن اخم می‌کند, زن اخم می‌کند: پوست آبنوسی, مرد عبوس, ناخشنود, ناراضی, پوست آبنوسی
🙎🏻	آدم ناراضی, آدم ناراضی: پوست سفید, اخم, جمع کردن لب, ناراضی, پوست سفید, ژست
🙎🏼	آدم ناراضی, آدم ناراضی: پوست روشن, اخم, جمع کردن لب, ناراضی, پوست روشن, ژست
🙎🏽	آدم ناراضی, آدم ناراضی: پوست طلایی, اخم, جمع کردن لب, ناراضی, پوست طلایی, ژست
🙎🏾	آدم ناراضی, آدم ناراضی: پوست گندمی, اخم, جمع کردن لب, ناراضی, پوست گندمی, ژست
🙎🏿	آدم ناراضی, آدم ناراضی: پوست آبنوسی, اخم, جمع کردن لب, ناراضی, پوست آبنوسی, ژست
🙎🏻‍♂	ابرو در هم کشیدن, اخم و‌ تخم, اخمو, ترش‌رویی, عبوس, لب‌ولوچه آویزان, مرد اخم‌وتخم می‌کند, مرد اخم‌وتخم می‌کند: پوست سفید, پوست سفید
