🧑🏼	dospelá, dospelý, dospelý: stredne svetlý tón pleti, stredne svetlý tón pleti
🧑🏽	dospelá, dospelý, dospelý: stredný tón pleti, stredný tón pleti
🧑🏾	dospelá, dospelý, dospelý: stredne tmavý tón pleti, stredne tmavý tón pleti
🧑🏿	dospelá, dospelý, dospelý: tmavý tón pleti, tmavý tón pleti
👨🏻	muž, muž: svetlý tón pleti, svetlý tón pleti
👨🏼	muž, muž: stredne svetlý tón pleti, stredne svetlý tón pleti
👨🏽	muž, muž: stredný tón pleti, stredný tón pleti
👨🏾	muž, muž: stredne tmavý tón pleti, stredne tmavý tón pleti
👨🏿	muž, muž: tmavý tón pleti, tmavý tón pleti
👨‍🦰	muž, muž: ryšavé vlasy, ryšavé vlasy
👨🏻‍🦰	muž, muž: svetlý tón pleti, ryšavé vlasy, ryšavé vlasy, svetlý tón pleti
👨🏼‍🦰	muž, muž: stredne svetlý tón pleti, ryšavé vlasy, ryšavé vlasy, stredne svetlý tón pleti
👨🏽‍🦰	muž, muž: stredný tón pleti, ryšavé vlasy, ryšavé vlasy, stredný tón pleti
👨🏾‍🦰	muž, muž: stredne tmavý tón pleti, ryšavé vlasy, ryšavé vlasy, stredne tmavý tón pleti
👨🏿‍🦰	muž, muž: tmavý tón pleti, ryšavé vlasy, ryšavé vlasy, tmavý tón pleti
👨‍🦱	kučeravé vlasy, muž, muž: kučeravé vlasy
👨🏻‍🦱	kučeravé vlasy, muž, muž: svetlý tón pleti, kučeravé vlasy, svetlý tón pleti
👨🏼‍🦱	kučeravé vlasy, muž, muž: stredne svetlý tón pleti, kučeravé vlasy, stredne svetlý tón pleti
👨🏽‍🦱	kučeravé vlasy, muž, muž: stredný tón pleti, kučeravé vlasy, stredný tón pleti
👨🏾‍🦱	kučeravé vlasy, muž, muž: stredne tmavý tón pleti, kučeravé vlasy, stredne tmavý tón pleti
👨🏿‍🦱	kučeravé vlasy, muž, muž: tmavý tón pleti, kučeravé vlasy, tmavý tón pleti
👨‍🦲	holá hlava, muž, muž: holá hlava
👨🏻‍🦲	holá hlava, muž, muž: svetlý tón pleti, holá hlava, svetlý tón pleti
👨🏼‍🦲	holá hlava, muž, muž: stredne svetlý tón pleti, holá hlava, stredne svetlý tón pleti
👨🏽‍🦲	holá hlava, muž, muž: stredný tón pleti, holá hlava, stredný tón pleti
👨🏾‍🦲	holá hlava, muž, muž: stredne tmavý tón pleti, holá hlava, stredne tmavý tón pleti
👨🏿‍🦲	holá hlava, muž, muž: tmavý tón pleti, holá hlava, tmavý tón pleti
👨‍🦳	muž, muž: sivé vlasy, sivé vlasy
👨🏻‍🦳	muž, muž: svetlý tón pleti, sivé vlasy, sivé vlasy, svetlý tón pleti
👨🏼‍🦳	muž, muž: stredne svetlý tón pleti, sivé vlasy, sivé vlasy, stredne svetlý tón pleti
👨🏽‍🦳	muž, muž: stredný tón pleti, sivé vlasy, sivé vlasy, stredný tón pleti
👨🏾‍🦳	muž, muž: stredne tmavý tón pleti, sivé vlasy, sivé vlasy, stredne tmavý tón pleti
👨🏿‍🦳	muž, muž: tmavý tón pleti, sivé vlasy, sivé vlasy, tmavý tón pleti
👩🏻	svetlý tón pleti, žena, žena: svetlý tón pleti
👩🏼	stredne svetlý tón pleti, žena, žena: stredne svetlý tón pleti
👩🏽	stredný tón pleti, žena, žena: stredný tón pleti
👩🏾	stredne tmavý tón pleti, žena, žena: stredne tmavý tón pleti
👩🏿	tmavý tón pleti, žena, žena: tmavý tón pleti
👩‍🦰	ryšavé vlasy, žena, žena: ryšavé vlasy
👩🏻‍🦰	ryšavé vlasy, svetlý tón pleti, žena, žena: svetlý tón pleti, ryšavé vlasy
👩🏼‍🦰	ryšavé vlasy, stredne svetlý tón pleti, žena, žena: stredne svetlý tón pleti, ryšavé vlasy
👩🏽‍🦰	ryšavé vlasy, stredný tón pleti, žena, žena: stredný tón pleti, ryšavé vlasy
👩🏾‍🦰	ryšavé vlasy, stredne tmavý tón pleti, žena, žena: stredne tmavý tón pleti, ryšavé vlasy
👩🏿‍🦰	ryšavé vlasy, tmavý tón pleti, žena, žena: tmavý tón pleti, ryšavé vlasy
👩‍🦱	kučeravé vlasy, žena, žena: kučeravé vlasy
👩🏻‍🦱	kučeravé vlasy, svetlý tón pleti, žena, žena: svetlý tón pleti, kučeravé vlasy
👩🏼‍🦱	kučeravé vlasy, stredne svetlý tón pleti, žena, žena: stredne svetlý tón pleti, kučeravé vlasy
👩🏽‍🦱	kučeravé vlasy, stredný tón pleti, žena, žena: stredný tón pleti, kučeravé vlasy
👩🏾‍🦱	kučeravé vlasy, stredne tmavý tón pleti, žena, žena: stredne tmavý tón pleti, kučeravé vlasy
👩🏿‍🦱	kučeravé vlasy, tmavý tón pleti, žena, žena: tmavý tón pleti, kučeravé vlasy
👩‍🦲	holá hlava, žena, žena: holá hlava
👩🏻‍🦲	holá hlava, svetlý tón pleti, žena, žena: svetlý tón pleti, holá hlava
👩🏼‍🦲	holá hlava, stredne svetlý tón pleti, žena, žena: stredne svetlý tón pleti, holá hlava
👩🏽‍🦲	holá hlava, stredný tón pleti, žena, žena: stredný tón pleti, holá hlava
👩🏾‍🦲	holá hlava, stredne tmavý tón pleti, žena, žena: stredne tmavý tón pleti, holá hlava
👩🏿‍🦲	holá hlava, tmavý tón pleti, žena, žena: tmavý tón pleti, holá hlava
👩‍🦳	sivé vlasy, žena, žena: sivé vlasy
👩🏻‍🦳	sivé vlasy, svetlý tón pleti, žena, žena: svetlý tón pleti, sivé vlasy
👩🏼‍🦳	sivé vlasy, stredne svetlý tón pleti, žena, žena: stredne svetlý tón pleti, sivé vlasy
👩🏽‍🦳	sivé vlasy, stredný tón pleti, žena, žena: stredný tón pleti, sivé vlasy
👩🏾‍🦳	sivé vlasy, stredne tmavý tón pleti, žena, žena: stredne tmavý tón pleti, sivé vlasy
👩🏿‍🦳	sivé vlasy, tmavý tón pleti, žena, žena: tmavý tón pleti, sivé vlasy
🧓🏻	starý, starší človek, starší človek: svetlý tón pleti, svetlý tón pleti, človek
🧓🏼	starý, starší človek, starší človek: stredne svetlý tón pleti, stredne svetlý tón pleti, človek
🧓🏽	starý, starší človek, starší človek: stredný tón pleti, stredný tón pleti, človek
🧓🏾	starý, starší človek, starší človek: stredne tmavý tón pleti, stredne tmavý tón pleti, človek
🧓🏿	starý, starší človek, starší človek: tmavý tón pleti, tmavý tón pleti, človek
👴🏻	muž, starý, starší muž, starší muž: svetlý tón pleti, svetlý tón pleti
👴🏼	muž, starý, starší muž, starší muž: stredne svetlý tón pleti, stredne svetlý tón pleti
👴🏽	muž, starý, starší muž, starší muž: stredný tón pleti, stredný tón pleti
👴🏾	muž, starý, starší muž, starší muž: stredne tmavý tón pleti, stredne tmavý tón pleti
👴🏿	muž, starý, starší muž, starší muž: tmavý tón pleti, tmavý tón pleti
👵🏻	stará, staršia žena, staršia žena: svetlý tón pleti, svetlý tón pleti, žena
👵🏼	stará, staršia žena, staršia žena: stredne svetlý tón pleti, stredne svetlý tón pleti, žena
👵🏽	stará, staršia žena, staršia žena: stredný tón pleti, stredný tón pleti, žena
👵🏾	stará, staršia žena, staršia žena: stredne tmavý tón pleti, stredne tmavý tón pleti, žena
👵🏿	stará, staršia žena, staršia žena: tmavý tón pleti, tmavý tón pleti, žena
👨🏻‍⚕	doktor, lekár, muž, nemocnica, svetlý tón pleti, zdravotník, zdravotník: svetlý tón pleti
👨🏼‍⚕	doktor, lekár, muž, nemocnica, stredne svetlý tón pleti, zdravotník, zdravotník: stredne svetlý tón pleti
👨🏽‍⚕	doktor, lekár, muž, nemocnica, stredný tón pleti, zdravotník, zdravotník: stredný tón pleti
👨🏾‍⚕	doktor, lekár, muž, nemocnica, stredne tmavý tón pleti, zdravotník, zdravotník: stredne tmavý tón pleti
👨🏿‍⚕	doktor, lekár, muž, nemocnica, tmavý tón pleti, zdravotník, zdravotník: tmavý tón pleti
👩🏻‍⚕	doktorka, lekárka, nemocnica, svetlý tón pleti, zdravotníčka, zdravotníčka: svetlý tón pleti, žena
👩🏼‍⚕	doktorka, lekárka, nemocnica, stredne svetlý tón pleti, zdravotníčka, zdravotníčka: stredne svetlý tón pleti, žena
👩🏽‍⚕	doktorka, lekárka, nemocnica, stredný tón pleti, zdravotníčka, zdravotníčka: stredný tón pleti, žena
👩🏾‍⚕	doktorka, lekárka, nemocnica, stredne tmavý tón pleti, zdravotníčka, zdravotníčka: stredne tmavý tón pleti, žena
👩🏿‍⚕	doktorka, lekárka, nemocnica, tmavý tón pleti, zdravotníčka, zdravotníčka: tmavý tón pleti, žena
👨🏻‍🎓	muž, promócia, svetlý tón pleti, univerzita, študent, študent: svetlý tón pleti
👨🏼‍🎓	muž, promócia, stredne svetlý tón pleti, univerzita, študent, študent: stredne svetlý tón pleti
👨🏽‍🎓	muž, promócia, stredný tón pleti, univerzita, študent, študent: stredný tón pleti
👨🏾‍🎓	muž, promócia, stredne tmavý tón pleti, univerzita, študent, študent: stredne tmavý tón pleti
👨🏿‍🎓	muž, promócia, tmavý tón pleti, univerzita, študent, študent: tmavý tón pleti
👩🏻‍🎓	promócia, svetlý tón pleti, univerzita, študentka, študentka: svetlý tón pleti, žena
👩🏼‍🎓	promócia, stredne svetlý tón pleti, univerzita, študentka, študentka: stredne svetlý tón pleti, žena
👩🏽‍🎓	promócia, stredný tón pleti, univerzita, študentka, študentka: stredný tón pleti, žena
👩🏾‍🎓	promócia, stredne tmavý tón pleti, univerzita, študentka, študentka: stredne tmavý tón pleti, žena
👩🏿‍🎓	promócia, tmavý tón pleti, univerzita, študentka, študentka: tmavý tón pleti, žena
👨🏻‍🏫	muž, pedagóg, profesor, svetlý tón pleti, učiteľ, učiteľ: svetlý tón pleti, škola
👨🏼‍🏫	muž, pedagóg, profesor, stredne svetlý tón pleti, učiteľ, učiteľ: stredne svetlý tón pleti, škola
👨🏽‍🏫	muž, pedagóg, profesor, stredný tón pleti, učiteľ, učiteľ: stredný tón pleti, škola
👨🏾‍🏫	muž, pedagóg, profesor, stredne tmavý tón pleti, učiteľ, učiteľ: stredne tmavý tón pleti, škola
👨🏿‍🏫	muž, pedagóg, profesor, tmavý tón pleti, učiteľ, učiteľ: tmavý tón pleti, škola
👩🏻‍🏫	pedagogička, profesorka, svetlý tón pleti, učiteľka, učiteľka: svetlý tón pleti, škola, žena
👩🏼‍🏫	pedagogička, profesorka, stredne svetlý tón pleti, učiteľka, učiteľka: stredne svetlý tón pleti, škola, žena
👩🏽‍🏫	pedagogička, profesorka, stredný tón pleti, učiteľka, učiteľka: stredný tón pleti, škola, žena
👩🏾‍🏫	pedagogička, profesorka, stredne tmavý tón pleti, učiteľka, učiteľka: stredne tmavý tón pleti, škola, žena
👩🏿‍🏫	pedagogička, profesorka, tmavý tón pleti, učiteľka, učiteľka: tmavý tón pleti, škola, žena
👨🏻‍⚖	muž, právo, sudca, sudca: svetlý tón pleti, svetlý tón pleti, zákon
👨🏼‍⚖	muž, právo, stredne svetlý tón pleti, sudca, sudca: stredne svetlý tón pleti, zákon
👨🏽‍⚖	muž, právo, stredný tón pleti, sudca, sudca: stredný tón pleti, zákon
👨🏾‍⚖	muž, právo, stredne tmavý tón pleti, sudca, sudca: stredne tmavý tón pleti, zákon
👨🏿‍⚖	muž, právo, sudca, sudca: tmavý tón pleti, tmavý tón pleti, zákon
👩🏻‍⚖	právo, sudkyňa, sudkyňa: svetlý tón pleti, svetlý tón pleti, zákon, žena
👩🏼‍⚖	právo, stredne svetlý tón pleti, sudkyňa, sudkyňa: stredne svetlý tón pleti, zákon, žena
👩🏽‍⚖	právo, stredný tón pleti, sudkyňa, sudkyňa: stredný tón pleti, zákon, žena
👩🏾‍⚖	právo, stredne tmavý tón pleti, sudkyňa, sudkyňa: stredne tmavý tón pleti, zákon, žena
👩🏿‍⚖	právo, sudkyňa, sudkyňa: tmavý tón pleti, tmavý tón pleti, zákon, žena
👨🏻‍🌾	muž, poľnohospodár, roľník, roľník: svetlý tón pleti, sedliak, svetlý tón pleti
👨🏼‍🌾	muž, poľnohospodár, roľník, roľník: stredne svetlý tón pleti, sedliak, stredne svetlý tón pleti
👨🏽‍🌾	muž, poľnohospodár, roľník, roľník: stredný tón pleti, sedliak, stredný tón pleti
👨🏾‍🌾	muž, poľnohospodár, roľník, roľník: stredne tmavý tón pleti, sedliak, stredne tmavý tón pleti
👨🏿‍🌾	muž, poľnohospodár, roľník, roľník: tmavý tón pleti, sedliak, tmavý tón pleti
👩🏻‍🌾	poľnohospodár, roľníčka, roľníčka: svetlý tón pleti, sedliačka, svetlý tón pleti, žena
👩🏼‍🌾	poľnohospodár, roľníčka, roľníčka: stredne svetlý tón pleti, sedliačka, stredne svetlý tón pleti, žena
👩🏽‍🌾	poľnohospodár, roľníčka, roľníčka: stredný tón pleti, sedliačka, stredný tón pleti, žena
👩🏾‍🌾	poľnohospodár, roľníčka, roľníčka: stredne tmavý tón pleti, sedliačka, stredne tmavý tón pleti, žena
👩🏿‍🌾	poľnohospodár, roľníčka, roľníčka: tmavý tón pleti, sedliačka, tmavý tón pleti, žena
👨🏻‍🍳	kuchyňa, kuchár, kuchár: svetlý tón pleti, muž, svetlý tón pleti, šéfkuchár
👨🏼‍🍳	kuchyňa, kuchár, kuchár: stredne svetlý tón pleti, muž, stredne svetlý tón pleti, šéfkuchár
👨🏽‍🍳	kuchyňa, kuchár, kuchár: stredný tón pleti, muž, stredný tón pleti, šéfkuchár
👨🏾‍🍳	kuchyňa, kuchár, kuchár: stredne tmavý tón pleti, muž, stredne tmavý tón pleti, šéfkuchár
👨🏿‍🍳	kuchyňa, kuchár, kuchár: tmavý tón pleti, muž, tmavý tón pleti, šéfkuchár
👩🏻‍🍳	kuchyňa, kuchárka, kuchárka: svetlý tón pleti, svetlý tón pleti, šéfkuchárka, žena
👩🏼‍🍳	kuchyňa, kuchárka, kuchárka: stredne svetlý tón pleti, stredne svetlý tón pleti, šéfkuchárka, žena
👩🏽‍🍳	kuchyňa, kuchárka, kuchárka: stredný tón pleti, stredný tón pleti, šéfkuchárka, žena
👩🏾‍🍳	kuchyňa, kuchárka, kuchárka: stredne tmavý tón pleti, stredne tmavý tón pleti, šéfkuchárka, žena
👩🏿‍🍳	kuchyňa, kuchárka, kuchárka: tmavý tón pleti, tmavý tón pleti, šéfkuchárka, žena
👨🏻‍🔧	elektrikár, inštalatér, muž, remeselník, remeselník: svetlý tón pleti, svetlý tón pleti
👨🏼‍🔧	elektrikár, inštalatér, muž, remeselník, remeselník: stredne svetlý tón pleti, stredne svetlý tón pleti
👨🏽‍🔧	elektrikár, inštalatér, muž, remeselník, remeselník: stredný tón pleti, stredný tón pleti
👨🏾‍🔧	elektrikár, inštalatér, muž, remeselník, remeselník: stredne tmavý tón pleti, stredne tmavý tón pleti
👨🏿‍🔧	elektrikár, inštalatér, muž, remeselník, remeselník: tmavý tón pleti, tmavý tón pleti
👩🏻‍🔧	elektrikárka, inštalatérka, remeselníčka, remeselníčka: svetlý tón pleti, svetlý tón pleti, žena
👩🏼‍🔧	elektrikárka, inštalatérka, remeselníčka, remeselníčka: stredne svetlý tón pleti, stredne svetlý tón pleti, žena
👩🏽‍🔧	elektrikárka, inštalatérka, remeselníčka, remeselníčka: stredný tón pleti, stredný tón pleti, žena
👩🏾‍🔧	elektrikárka, inštalatérka, remeselníčka, remeselníčka: stredne tmavý tón pleti, stredne tmavý tón pleti, žena
👩🏿‍🔧	elektrikárka, inštalatérka, remeselníčka, remeselníčka: tmavý tón pleti, tmavý tón pleti, žena
👨🏻‍🏭	muž, priemysel, robotník, robotník: svetlý tón pleti, svetlý tón pleti, továreň
👨🏼‍🏭	muž, priemysel, robotník, robotník: stredne svetlý tón pleti, stredne svetlý tón pleti, továreň
👨🏽‍🏭	muž, priemysel, robotník, robotník: stredný tón pleti, stredný tón pleti, továreň
👨🏾‍🏭	muž, priemysel, robotník, robotník: stredne tmavý tón pleti, stredne tmavý tón pleti, továreň
👨🏿‍🏭	muž, priemysel, robotník, robotník: tmavý tón pleti, tmavý tón pleti, továreň
👩🏻‍🏭	priemysel, robotníčka, robotníčka: svetlý tón pleti, svetlý tón pleti, továreň, žena
👩🏼‍🏭	priemysel, robotníčka, robotníčka: stredne svetlý tón pleti, stredne svetlý tón pleti, továreň, žena
👩🏽‍🏭	priemysel, robotníčka, robotníčka: stredný tón pleti, stredný tón pleti, továreň, žena
👩🏾‍🏭	priemysel, robotníčka, robotníčka: stredne tmavý tón pleti, stredne tmavý tón pleti, továreň, žena
👩🏿‍🏭	priemysel, robotníčka, robotníčka: tmavý tón pleti, tmavý tón pleti, továreň, žena
👨🏻‍💼	kancelária, manažér, muž, pracovník v kancelárii, pracovník v kancelárii: svetlý tón pleti, svetlý tón pleti, úradník
👨🏼‍💼	kancelária, manažér, muž, pracovník v kancelárii, pracovník v kancelárii: stredne svetlý tón pleti, stredne svetlý tón pleti, úradník
👨🏽‍💼	kancelária, manažér, muž, pracovník v kancelárii, pracovník v kancelárii: stredný tón pleti, stredný tón pleti, úradník
👨🏾‍💼	kancelária, manažér, muž, pracovník v kancelárii, pracovník v kancelárii: stredne tmavý tón pleti, stredne tmavý tón pleti, úradník
👨🏿‍💼	kancelária, manažér, muž, pracovník v kancelárii, pracovník v kancelárii: tmavý tón pleti, tmavý tón pleti, úradník
👩🏻‍💼	kancelária, manažérka, pracovníčka v kancelárii, pracovníčka v kancelárii: svetlý tón pleti, svetlý tón pleti, úradníčka, žena
👩🏼‍💼	kancelária, manažérka, pracovníčka v kancelárii, pracovníčka v kancelárii: stredne svetlý tón pleti, stredne svetlý tón pleti, úradníčka, žena
👩🏽‍💼	kancelária, manažérka, pracovníčka v kancelárii, pracovníčka v kancelárii: stredný tón pleti, stredný tón pleti, úradníčka, žena
👩🏾‍💼	kancelária, manažérka, pracovníčka v kancelárii, pracovníčka v kancelárii: stredne tmavý tón pleti, stredne tmavý tón pleti, úradníčka, žena
👩🏿‍💼	kancelária, manažérka, pracovníčka v kancelárii, pracovníčka v kancelárii: tmavý tón pleti, tmavý tón pleti, úradníčka, žena
👨🏻‍🔬	inžinier, muž, svetlý tón pleti, vedec, vedec: svetlý tón pleti, výskum
👨🏼‍🔬	inžinier, muž, stredne svetlý tón pleti, vedec, vedec: stredne svetlý tón pleti, výskum
👨🏽‍🔬	inžinier, muž, stredný tón pleti, vedec, vedec: stredný tón pleti, výskum
👨🏾‍🔬	inžinier, muž, stredne tmavý tón pleti, vedec, vedec: stredne tmavý tón pleti, výskum
👨🏿‍🔬	inžinier, muž, tmavý tón pleti, vedec, vedec: tmavý tón pleti, výskum
👩🏻‍🔬	inžinierka, svetlý tón pleti, vedkyňa, vedkyňa: svetlý tón pleti, výskum, žena
👩🏼‍🔬	inžinierka, stredne svetlý tón pleti, vedkyňa, vedkyňa: stredne svetlý tón pleti, výskum, žena
👩🏽‍🔬	inžinierka, stredný tón pleti, vedkyňa, vedkyňa: stredný tón pleti, výskum, žena
👩🏾‍🔬	inžinierka, stredne tmavý tón pleti, vedkyňa, vedkyňa: stredne tmavý tón pleti, výskum, žena
👩🏿‍🔬	inžinierka, tmavý tón pleti, vedkyňa, vedkyňa: tmavý tón pleti, výskum, žena
👨🏻‍💻	muž, programátor, programátor: svetlý tón pleti, softvér, svetlý tón pleti, vývojár
👨🏼‍💻	muž, programátor, programátor: stredne svetlý tón pleti, softvér, stredne svetlý tón pleti, vývojár
👨🏽‍💻	muž, programátor, programátor: stredný tón pleti, softvér, stredný tón pleti, vývojár
👨🏾‍💻	muž, programátor, programátor: stredne tmavý tón pleti, softvér, stredne tmavý tón pleti, vývojár
👨🏿‍💻	muž, programátor, programátor: tmavý tón pleti, softvér, tmavý tón pleti, vývojár
👩🏻‍💻	programátorka, programátorka: svetlý tón pleti, softvér, svetlý tón pleti, vývojárka, žena
👩🏼‍💻	programátorka, programátorka: stredne svetlý tón pleti, softvér, stredne svetlý tón pleti, vývojárka, žena
👩🏽‍💻	programátorka, programátorka: stredný tón pleti, softvér, stredný tón pleti, vývojárka, žena
👩🏾‍💻	programátorka, programátorka: stredne tmavý tón pleti, softvér, stredne tmavý tón pleti, vývojárka, žena
👩🏿‍💻	programátorka, programátorka: tmavý tón pleti, softvér, tmavý tón pleti, vývojárka, žena
👨🏻‍🎤	hudba, hviezda, muž, spevák, spevák: svetlý tón pleti, svetlý tón pleti
👨🏼‍🎤	hudba, hviezda, muž, spevák, spevák: stredne svetlý tón pleti, stredne svetlý tón pleti
👨🏽‍🎤	hudba, hviezda, muž, spevák, spevák: stredný tón pleti, stredný tón pleti
👨🏾‍🎤	hudba, hviezda, muž, spevák, spevák: stredne tmavý tón pleti, stredne tmavý tón pleti
👨🏿‍🎤	hudba, hviezda, muž, spevák, spevák: tmavý tón pleti, tmavý tón pleti
👩🏻‍🎤	hudba, hviezda, speváčka, speváčka: svetlý tón pleti, svetlý tón pleti, žena
👩🏼‍🎤	hudba, hviezda, speváčka, speváčka: stredne svetlý tón pleti, stredne svetlý tón pleti, žena
👩🏽‍🎤	hudba, hviezda, speváčka, speváčka: stredný tón pleti, stredný tón pleti, žena
